4.236366860422690062e-01 3.017970710922082489e+01
5.715020489482988131e-01 3.318668458265722165e+01
7.334389473344348209e-01 2.805582049505525077e+01
8.661434699082896094e-01 3.208790110869553303e+01
2.417579062928982836e-01 3.189874578803349436e+01
4.570933822460898632e-01 2.891264889449846720e+01
1.708786970317170695e-01 2.677466746927050778e+01
8.238527177123331491e-01 2.919262369162053616e+01
5.226678039923673413e-01 3.101082016363410077e+01
6.389593370750484835e-01 2.820730556964451097e+01
1.477258922875512859e-01 3.042781095372752276e+01
3.322889160848958578e-01 2.971544398669106002e+01
